title,url,thumbnailUrl,channelName,channelUrl,text,keyword,score
"Gutfeld on student loan handouts: $200B is chump change, but we're the chumps",https://www.youtube.com/watch?v=n6ymMDApJYo&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/n6ymMDApJYo/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"President Biden extended a pause on his student loan debt handouts and blamed Republicans for the hold up. #FoxNews 

Subscribe to Fox News! https://bit.ly/2vaBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
Fox News Primetime: https://video.foxnews.com/playlist/on...
Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...
Hannity:  http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: httaps://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",gutfeld,0.6577445918762185
Gutfeld: BLM chapter bails out alleged would-be mayoral assassin,https://www.youtube.com/watch?v=4XGq96wkGS8&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/4XGq96wkGS8/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"'Gutfeld!' panel reacts to BLM Louisville posting bail for man charged with attempted murder of mayoral candidate at campaign headquarters.
#FoxNews #Gutfeld

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
Fox News Primetime:  https://video.foxnews.com/playlist/on...
Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...
Hannity:  http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",gutfeld,0.6574335831761893
Gutfeld: We’re not being told the whole story on the migrants,https://www.youtube.com/watch?v=F6WJChekSkw&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/F6WJChekSkw/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"'The Five' co-hosts discuss reports of illegal immigrants refusing to leave a luxury New York hotel. #foxnews #fox #thefive 

Subscribe to Fox News! https://bit.ly/2vaBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
Fox News Primetime: https://video.foxnews.com/playlist/on...
Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...
Hannity:  http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",gutfeld,0.6572942166503636
Gutfeld on Dana Perino's grotesque photo going viral,https://www.youtube.com/watch?v=tyZ2yBrIR0M&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/tyZ2yBrIR0M/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"Twitter pounces on Dana Perino's homemade Super Bowl dish. Greg Gutfeld reacts on 'The Five.' #TheFive #FoxNews

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 16 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Subscribe to Fox News!  https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
The Story with Martha Maccallum: http://video.foxnews.com/playlist/lon...
Tucker Carlson Tonight http://video.foxnews.com/playlist/lon...
Hannity http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",gutfeld,0.6570518573246992
Gutfeld: Where are the feminist groups?,https://www.youtube.com/watch?v=IYQmqeaKwHU&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/IYQmqeaKwHU/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"'Gutfeld!' panelists weigh in on the attack and 'erosion' of women through 'real violence' waged against biological women and the feminists' agenda.
#foxnews #gutfeld 

Subscribe to Fox News! https://bit.ly/2vaBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
Fox News Primetime: https://video.foxnews.com/playlist/on...
Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...
Hannity:  http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",gutfeld,0.657039348994772
Gutfeld: Democrat mayors are causing gun sales to increase,https://www.youtube.com/watch?v=lDgs7WnkvGg&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/lDgs7WnkvGg/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"'Gutfeld!' panel examines cause and effect behind the 'defund the police' movement. #FoxNews #Gutfeld

Subscribe to Fox News! https://bit.ly/2vaBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
Fox News Primetime: https://video.foxnews.com/playlist/on...
Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...
Hannity:  http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",gutfeld,0.6561006810173401
Gutfeld on 'Roseanne' revival,https://www.youtube.com/watch?v=R5puqTWQqOk&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/R5puqTWQqOk/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"Sitcom reboot tackles political divide in America.

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 15 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Subscribe to Fox News!     / foxnewschannel  
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
The Story with Martha Maccallum: http://video.foxnews.com/playlist/lon...
Tucker Carlson Tonight http://video.foxnews.com/playlist/lon...
Hannity http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",gutfeld,0.6547004083052362
Gutfeld: These are the craziest stories I’ve ever heard,https://www.youtube.com/watch?v=9eEaslARe4U&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/9eEaslARe4U/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"'Gutfeld!' panelists share local news stories from the states they are from. #foxnews #fox #gutfeld 

Subscribe to Fox News! https://bit.ly/2vaBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
Fox News Primetime: https://video.foxnews.com/playlist/on...
Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...
Hannity:  http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",gutfeld,0.6535366374856018
"Gutfeld: Their goal is to repurpose it as new, improved outrage",https://www.youtube.com/watch?v=9MSqm_x9vVA&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/9MSqm_x9vVA/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"'Gutfeld' panelists discusses the Jan. 6 Committee's primetime hearing and ABC's special.
#foxnews #gutfeld 

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
Fox News Primetime:  https://video.foxnews.com/playlist/on...
Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...
Hannity:  http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",gutfeld,0.653489946714675
Geraldo ERUPTS At Greg Gutfeld Over Abortion Rights,https://www.youtube.com/watch?v=lkeqIubPnKc&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/lkeqIubPnKc/maxresdefault.jpg,The Young Turks,http://www.youtube.com/@TheYoungTurks,"Geraldo Rivera got into a pretty heated debate with Greg Gutfeld on Fox News's The Five about abortion rights and how Trump’s Supreme Court Justices flat out lied during their confirmation hearings. Gutfeld’s main criticism relied on women on social media supposedly “bragging” about getting abortions, going back to the old talking point of demonizing women who have had an abortion, and shaming women who express their bodily autonomy. Cenk Uygur and Adrienne Lawrence discuss on The Young Turks. Watch LIVE weekdays 6-8 pm ET. http://youtube.com/theyoungturks/live

Read more HERE:  
https://www.mediaite.com/tv/geraldo-a...

""Debate on Fox News’ The Five got heated on Wednesday, as Geraldo Rivera and Greg Gutfeld exchanged unpleasantries while discussing abortion.

On Monday, Politico published the leaked draft of a pending Supreme Court opinion slated to overturn Roe v. Wade, which established a constitutional right to abortion. Written by Justice Samuel Alito, the draft says the issue should be left for the states to decide.

Rivera, who is pro-choice, slammed Republicans who have reacted by expressing outrage at the leak instead of at the impact it will have on women. He also accused Justices Neil Gorsuch, Brett Kavanaugh, and Amy Coney Barrett of lying at their Senate nomination hearings about how they view Roe.

“What this shows is that the Senate confirmation process by which a nominee is interrogated by both parties and give their reasons why they are fit to be on the high court, is absolutely deeply flawed,” Rivera said.

“Why? Because these nominees lied. They go before the Senate of the United States, they swear that they are going to be judicious and good shepherds of the court and its impartiality in the importance it has in the American society, and that the stare decisis says, that the precedent of these cases is well established,” he argued.""

*** 

The largest online progressive news show in the world. Hosted by Cenk Uygur and Ana Kasparian. LIVE weekdays 6-8 pm ET. 

Help support our mission and get perks. Membership protects TYT's independence from corporate ownership and allows us to provide free live shows that speak truth to power for people around the world. See Perks: ▶ https://www.youtube.com/TheYoungTurks...


SUBSCRIBE on YOUTUBE: ☞ http://www.youtube.com/subscription_c...
FACEBOOK: ☞ http://www.facebook.com/TheYoungTurks
TWITTER: ☞ http://www.twitter.com/TheYoungTurks
INSTAGRAM: ☞ http://www.instagram.com/TheYoungTurks
TWITCH: ☞ http://www.twitch.com/tyt

👕 Merch: http://shoptyt.com

❤ Donate: http://www.tyt.com/go

🔗 Website: https://www.tyt.com

📱App: http://www.tyt.com/app

📬 Newsletters: https://www.tyt.com/newsletters/


If you want to watch more videos from TYT, consider subscribing to other channels in our network:



The Damage Report ▶    / thedamagereport  

TYT Sports ▶    / tytsports  

The Conversation ▶    / tytconversation  

Rebel HQ ▶    / rebelhq  

TYT Investigates ▶    / @tytinvestigatesr...  


#TYT #TheYoungTurks #BreakingNews

220505__TB04_Geraldo_Rivera",gutfeld,0.6531757772160403
A Reagan Forum with Greg Gutfeld — 11/16/15,https://www.youtube.com/watch?v=2KodQTWcLuI&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/2KodQTWcLuI/maxresdefault.jpg,Reagan Foundation,http://www.youtube.com/@ReaganFoundation,"Please join us for a lecture and book signing with bestselling author and Fox News Channel host Greg Gutfeld for his new book, How to be Right: The Art of Being Persuasively Correct.  (Publish Date: October 27, 2015).  Tickets are $54 per person and include a dinner preceding the lecture.  Tickets also include tours of the Reagan Museum and Air Force One Pavilion, including the Library’s special exhibits Football! The Exhibition and Christmas Around the World between 4:00 p.m. and 5:30 p.m.  Books must be purchased at the Reagan Library’s Museum Store to receive signature.  Books may be pre-purchased during the reservation process, register by calling 805-522-2977 or visit http://home.reaganfoundation.org/site....

It's not enough to be right, these days—especially when you're not left. To survive, the right must learn how to express nonliberal principles as effectively as possible, and persuade others of their point of view. It is an art that demands patience, research, humor, understanding, creative thinking, learning from your opponent and even mimicking their tactics.
 
In How to Be Right, Greg Gutfeld reveals the strategies that have helped him keep a steady job for almost three decades.  From “Discard Your Outrage” and “Outcompassion Them” To “Find the Right’s Obama” and “Use your Mom,” Gutfeld gives readers the tools they’ll need to argue, influence, and convince their friends, family and foes throughout the 2016 election cycle.

Greg Gutfeld currently serves as the host of The Greg Gutfeld Show and co-host of The Five on Fox News Channel.  He’s also the New York Times bestseller of The Joy of Hate and Not Cool.

For more information on the ongoing works of President Reagan's Foundation, please visit http://www.reaganfoundation.org

For more information on donations, visit https://support.google.com/youtube/?p...",gutfeld,0.6529508227510917
Gutfeld: Jussie Smollett couldn't act his way out of this one,https://www.youtube.com/watch?v=MaoCxmAl5hU&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/MaoCxmAl5hU/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"'Gutfeld!' panel reacts to the trial of Smollett who was found guilty on multiple felony counts of disorderly conduct in what prosecutors said amounted to false reporting to police about a hate crime #FoxNews #Gutfeld

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
Fox News Primetime:  https://video.foxnews.com/playlist/on...
Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...
Hannity:  http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om",gutfeld,0.6526616411476478
Trump tells Gutfeld about the toughest part of his presidency,https://www.youtube.com/watch?v=CMuz9r-CUJc&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/CMuz9r-CUJc/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"Greg Gutfeld sits down with former President Donald Trump to discuss a range of topics
#FoxNews #Gutfeld

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
Fox News Primetime:  https://video.foxnews.com/playlist/on...
Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...
Hannity:  http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",gutfeld,0.6502732543801362
"Gutfeld: Sorry, did I say 'raid'?",https://www.youtube.com/watch?v=J_ZkRMNR8vI&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/J_ZkRMNR8vI/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"'Gutfeld!' panelists react to U.S. Attorney General Merrick Garland's press conference addressing the FBI's raid on former President Donald Trump's Mar-a-Lago home and the media falling in line against calling it a 'raid.'
#FoxNews #Fox

Subscribe to Fox News! https://bit.ly/2vaBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
Fox News Primetime: https://video.foxnews.com/playlist/on...
Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...
Hannity:  http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",gutfeld,0.6501567266843071
Gutfeld: Deranged criminals go free as Alvin Bragg goes after Trump,https://www.youtube.com/watch?v=YQaMI0rJFIA&pp=ygUHZ3V0ZmVsZA%3D%3D,https://i.ytimg.com/vi/YQaMI0rJFIA/maxresdefault.jpg,Fox News,http://www.youtube.com/@FoxNews,"'Gutfeld!' co-hosts weigh in on Manhattan District Attorney Alvin Bragg's case against former President Donald Trump.
#foxnews #fox #gutfeld 

Subscribe to Fox News! https://bit.ly/2vaBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/lon...
Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...
Fox News Primetime: https://video.foxnews.com/playlist/on...
Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...
Hannity:  http://video.foxnews.com/playlist/lon...
The Ingraham Angle: http://video.foxnews.com/playlist/lon...
Fox News @ Night: http://video.foxnews.com/playlist/lon...

Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/",gutfeld,0.6475401258394073
